Stn Id,Station,Region,Date,DayofYear,CIMIS Eto,Precip,SolRatio,Avg Vap,Max Air Temp ,Min Air Temp,Avg Air Temp,Max Rel Hum,Min Rel Hum,Avg Rel Hum,Dew Pt ,Avg wSpd,Wnd Run,Avg Soil Temp
6,Davis,Sacramento Valley,17/06/2001,168.00,0.30,0.00,0.73,12.90,94.30,56.40,75.80,75.00,22.00,42.00,51.30,4.90,117.40,67.50
6,Davis,Sacramento Valley,18/06/2001,169.00,0.35,0.00,0.76,10.00,96.50,62.90,80.50,55.00,15.00,28.00,44.70,7.20,174.00,68.30
6,Davis,Sacramento Valley,19/06/2001,170.00,0.33,0.00,0.75,11.00,96.70,61.50,80.30,64.00,17.00,31.00,47.20,5.40,131.10,69.20
6,Davis,Sacramento Valley,20/06/2001,171.00,0.34,0.00,0.75,12.90,100.50,63.20,82.30,64.00,18.00,34.00,51.30,5.60,135.80,69.80
6,Davis,Sacramento Valley,21/06/2001,172.00,0.29,0.00,0.89,--,100.50,--,86.10,80.00,20.00,--,--,4.80,115.60,69.70
6,Davis,Sacramento Valley,22/06/2001,173.00,0.33,0.00,0.75,14.10,95.50,57.30,75.10,88.00,19.00,47.00,53.70,6.50,157.30,67.60
6,Davis,Sacramento Valley,23/06/2001,174.00,0.27,0.00,0.63,12.30,86.30,53.50,67.80,84.00,29.00,53.00,50.00,8.20,197.30,68.60
6,Davis,Sacramento Valley,24/06/2001,175.00,0.29,0.00,0.72,10.70,84.10,52.20,68.20,80.00,25.00,45.00,46.20,8.00,192.70,68.10
6,Davis,Sacramento Valley,25/06/2001,176.00,0.10,0.00,0.30,13.20,76.10,55.10,63.70,93.00,38.00,65.00,51.90,4.50,109.30,67.70
6,Davis,Sacramento Valley,26/06/2001,177.00,0.23,0.00,0.57,13.70,76.90,53.20,65.40,95.00,42.00,64.00,53.00,7.50,179.90,67.30
6,Davis,Sacramento Valley,27/06/2001,178.00,0.07,0.00,0.22,14.90,71.00,58.80,64.60,88.00,63.00,72.00,55.30,4.80,115.20,66.80
6,Davis,Sacramento Valley,28/06/2001,179.00,0.24,0.00,0.68,15.30,83.40,52.80,68.50,93.00,38.00,64.00,56.00,4.50,109.10,67.20
6,Davis,Sacramento Valley,29/06/2001,180.00,0.27,0.00,0.73,15.40,92.00,53.90,73.10,92.00,29.00,55.00,56.20,3.80,90.80,68.50
6,Davis,Sacramento Valley,30/06/2001,181.00,0.29,0.00,0.74,15.10,93.60,57.90,75.70,91.00,19.00,50.00,55.60,4.40,106.50,67.30
6,Davis,Sacramento Valley,01/07/2001,182.00,0.29,0.00,0.75,14.10,96.30,56.40,76.60,83.00,22.00,45.00,53.70,4.00,95.40,69.70
6,Davis,Sacramento Valley,02/07/2001,183.00,0.30,0.00,0.74,15.90,102.90,60.00,81.20,72.00,21.00,44.00,57.00,4.00,95.40,71.00
6,Davis,Sacramento Valley,03/07/2001,184.00,0.29,0.00,0.66,16.50,104.70,65.80,85.10,88.00,14.00,40.00,58.10,4.00,95.90,71.10
6,Davis,Sacramento Valley,04/07/2001,185.00,0.18,0.00,0.34,14.60,93.30,68.60,80.10,59.00,25.00,42.00,54.60,4.50,108.40,72.40
6,Davis,Sacramento Valley,05/07/2001,186.00,0.34,0.00,0.68,--,94.50,--,78.90,76.00,18.00,--,--,9.40,227.40,72.50
6,Davis,Sacramento Valley,06/07/2001,187.00,0.33,0.00,0.73,12.60,87.90,53.70,72.10,86.00,21.00,47.00,50.70,8.40,203.90,70.80
6,Davis,Sacramento Valley,07/07/2001,188.00,0.31,0.00,0.69,12.00,90.90,62.00,76.60,61.00,20.00,38.00,49.40,6.90,166.80,70.00
6,Davis,Sacramento Valley,08/07/2001,189.00,0.30,0.00,0.73,13.30,97.60,59.60,76.50,69.00,19.00,43.00,52.10,5.60,134.00,70.70
6,Davis,Sacramento Valley,09/07/2001,190.00,0.29,0.00,0.70,13.50,89.70,58.10,72.10,73.00,34.00,50.00,52.60,6.80,165.00,70.70
6,Davis,Sacramento Valley,10/07/2001,191.00,0.28,0.00,0.71,13.30,86.50,58.50,69.30,74.00,34.00,54.00,52.20,7.60,183.80,70.10
6,Davis,Sacramento Valley,11/07/2001,192.00,0.25,0.00,,--,83.20,--,68.50,81.00,34.00,--,--,10.90,264.00,70.10
6,Davis,Sacramento Valley,12/07/2001,193.00,0.26,0.00,0.78,13.50,85.20,49.80,66.50,91.00,31.00,61.00,52.50,5.50,131.70,68.50
6,Davis,Sacramento Valley,13/07/2001,194.00,0.28,0.00,0.78,14.20,91.00,50.40,70.90,92.00,26.00,55.00,53.80,4.50,107.70,69.40
6,Davis,Sacramento Valley,14/07/2001,195.00,0.28,0.00,0.78,14.40,82.00,53.30,65.60,95.00,41.00,67.00,54.30,7.50,180.40,--
6,Davis,Sacramento Valley,15/07/2001,196.00,0.27,0.00,0.77,13.50,79.60,49.70,63.90,92.00,44.00,66.00,52.50,8.80,213.50,--
6,Davis,Sacramento Valley,16/07/2001,197.00,0.26,0.00,0.73,12.90,75.90,54.30,62.80,84.00,46.00,66.00,51.30,11.10,268.50,--
6,Davis,Sacramento Valley,17/07/2001,198.00,0.24,0.00,0.75,13.20,82.60,46.70,64.80,94.00,31.00,63.00,51.90,4.50,108.10,--
6,Davis,Sacramento Valley,18/07/2001,199.00,0.26,0.00,0.75,14.20,87.90,52.00,69.40,96.00,30.00,58.00,53.80,4.60,110.70,--
6,Davis,Sacramento Valley,19/07/2001,200.00,0.28,0.00,0.77,14.40,82.70,55.90,67.00,88.00,41.00,64.00,54.20,9.30,225.10,--
6,Davis,Sacramento Valley,20/07/2001,201.00,0.26,0.00,0.76,13.90,79.80,55.30,65.30,88.00,43.00,65.00,53.40,9.80,237.20,--
6,Davis,Sacramento Valley,21/07/2001,202.00,0.24,0.00,0.76,14.00,81.20,51.20,66.10,92.00,41.00,64.00,53.60,5.50,133.00,--
6,Davis,Sacramento Valley,22/07/2001,203.00,0.27,0.00,0.76,13.40,90.80,50.90,71.80,90.00,23.00,50.00,52.30,4.10,98.10,67.90
6,Davis,Sacramento Valley,23/07/2001,204.00,0.28,0.00,0.74,14.30,92.30,54.90,73.10,86.00,25.00,51.00,54.10,5.40,129.80,68.80
6,Davis,Sacramento Valley,24/07/2001,205.00,0.27,0.00,0.75,15.30,91.80,55.00,71.20,83.00,32.00,59.00,55.90,6.10,147.80,69.10
6,Davis,Sacramento Valley,25/07/2001,206.00,0.27,0.00,0.74,15.70,89.60,56.30,71.10,86.00,36.00,60.00,56.60,6.30,151.70,69.00
6,Davis,Sacramento Valley,26/07/2001,207.00,0.26,0.00,0.76,15.20,89.80,55.70,70.30,88.00,26.00,60.00,55.90,6.00,144.80,69.00
6,Davis,Sacramento Valley,27/07/2001,208.00,0.28,0.00,0.78,14.50,91.50,52.50,70.50,92.00,24.00,57.00,54.50,5.40,129.40,68.60
6,Davis,Sacramento Valley,28/07/2001,209.00,0.26,0.00,0.77,15.20,92.30,51.70,70.80,96.00,30.00,59.00,55.70,4.60,111.70,--
6,Davis,Sacramento Valley,29/07/2001,210.00,0.27,0.00,0.76,14.70,82.90,56.20,68.60,88.00,42.00,61.00,54.80,8.40,203.60,--
6,Davis,Sacramento Valley,30/07/2001,211.00,0.28,0.00,0.74,14.30,80.60,57.10,68.60,82.00,46.00,60.00,54.20,9.40,226.50,--
6,Davis,Sacramento Valley,31/07/2001,212.00,0.25,0.00,0.71,15.40,88.60,53.60,70.90,91.00,34.00,60.00,56.10,4.30,103.10,--
6,Davis,Sacramento Valley,01/08/2001,213.00,0.26,0.00,0.73,14.30,89.10,55.60,70.30,84.00,24.00,56.00,54.10,5.80,141.00,67.20
6,Davis,Sacramento Valley,02/08/2001,214.00,0.27,0.00,0.76,13.90,93.10,51.50,70.50,91.00,14.00,54.00,53.30,5.70,137.40,67.20
6,Davis,Sacramento Valley,03/08/2001,215.00,0.27,0.00,0.75,15.00,89.10,55.50,70.10,87.00,34.00,60.00,55.30,8.10,195.20,67.10
6,Davis,Sacramento Valley,04/08/2001,216.00,0.26,0.00,0.73,15.20,87.20,58.20,70.80,86.00,35.00,59.00,55.80,7.90,190.80,66.90
6,Davis,Sacramento Valley,05/08/2001,217.00,0.25,0.00,0.74,14.00,90.50,56.30,71.90,85.00,24.00,53.00,53.60,4.90,117.80,67.20
6,Davis,Sacramento Valley,06/08/2001,218.00,0.26,0.00,0.74,14.30,94.90,53.30,74.60,88.00,20.00,49.00,54.20,4.50,108.50,67.50
6,Davis,Sacramento Valley,07/08/2001,219.00,0.27,0.00,0.71,14.40,99.10,57.50,78.90,84.00,19.00,43.00,54.40,4.30,103.60,68.10
6,Davis,Sacramento Valley,08/08/2001,220.00,0.28,0.00,0.71,15.30,102.20,62.00,79.30,77.00,18.00,45.00,56.00,5.40,131.00,68.70
6,Davis,Sacramento Valley,09/08/2001,221.00,0.28,0.00,0.72,14.10,91.50,59.50,73.90,76.00,28.00,50.00,53.80,8.10,194.90,66.80
6,Davis,Sacramento Valley,10/08/2001,222.00,0.25,0.00,0.75,13.60,88.50,55.40,70.60,83.00,29.00,53.00,52.80,6.20,149.80,66.90
6,Davis,Sacramento Valley,11/08/2001,223.00,0.24,0.00,0.72,13.10,91.10,51.00,69.60,88.00,25.00,53.00,51.70,4.60,110.80,66.80
6,Davis,Sacramento Valley,12/08/2001,224.00,0.25,0.00,0.74,12.90,87.30,52.80,68.10,86.00,26.00,55.00,51.20,6.80,165.20,--
6,Davis,Sacramento Valley,13/08/2001,225.00,0.23,0.00,0.75,13.40,86.00,50.30,67.20,89.00,33.00,59.00,52.30,4.90,119.40,--
6,Davis,Sacramento Valley,14/08/2001,226.00,0.24,0.00,0.76,12.70,92.70,48.80,70.70,89.00,18.00,50.00,51.00,3.60,86.20,--
6,Davis,Sacramento Valley,15/08/2001,227.00,0.24,0.00,0.75,13.70,92.60,50.50,70.90,90.00,19.00,53.00,53.00,3.70,90.20,--
6,Davis,Sacramento Valley,16/08/2001,228.00,0.25,0.00,0.75,13.10,97.30,50.40,73.60,96.00,15.00,46.00,51.70,3.70,89.30,--
6,Davis,Sacramento Valley,17/08/2001,229.00,0.26,0.00,0.73,13.50,98.90,55.70,75.00,84.00,16.00,46.00,52.60,4.90,118.00,--
6,Davis,Sacramento Valley,18/08/2001,230.00,0.24,0.00,0.73,14.20,93.00,53.80,72.00,96.00,23.00,53.00,54.00,4.00,97.20,--
6,Davis,Sacramento Valley,19/08/2001,231.00,0.25,0.00,0.74,13.50,92.00,55.30,71.40,80.00,24.00,51.00,52.50,5.40,129.80,--
6,Davis,Sacramento Valley,20/08/2001,232.00,0.23,0.00,0.72,13.40,79.10,54.70,64.40,86.00,44.00,65.00,52.30,10.10,243.40,--
6,Davis,Sacramento Valley,21/08/2001,233.00,0.22,0.00,0.70,13.80,82.50,51.40,65.70,88.00,38.00,64.00,53.10,6.40,155.40,--
6,Davis,Sacramento Valley,22/08/2001,234.00,0.23,0.00,0.70,15.00,83.90,56.10,68.80,88.00,42.00,62.00,55.40,7.20,172.90,--
6,Davis,Sacramento Valley,23/08/2001,235.00,0.20,0.00,0.64,15.60,84.80,54.20,70.70,89.00,40.00,61.00,56.60,3.90,95.10,--
6,Davis,Sacramento Valley,24/08/2001,236.00,0.22,0.00,0.72,15.20,90.80,56.80,72.40,90.00,27.00,56.00,55.80,4.00,95.80,--
6,Davis,Sacramento Valley,25/08/2001,237.00,0.23,0.00,0.73,14.40,93.80,54.80,73.60,94.00,25.00,51.00,54.30,3.50,85.10,--
6,Davis,Sacramento Valley,26/08/2001,238.00,0.23,0.00,0.73,13.60,97.30,54.50,75.60,81.00,19.00,45.00,52.80,3.50,83.70,67.00
6,Davis,Sacramento Valley,27/08/2001,239.00,0.26,0.00,0.73,13.80,101.50,58.90,79.60,79.00,18.00,40.00,53.10,4.10,98.30,68.20
6,Davis,Sacramento Valley,28/08/2001,240.00,0.27,0.00,0.73,12.90,99.80,58.00,78.90,76.00,19.00,38.00,51.30,5.50,132.80,68.50
6,Davis,Sacramento Valley,29/08/2001,241.00,0.23,0.00,0.71,14.60,91.00,55.90,70.50,81.00,30.00,57.00,54.80,6.50,157.10,68.50
6,Davis,Sacramento Valley,30/08/2001,242.00,0.21,0.00,0.71,14.60,78.80,56.60,65.20,86.00,47.00,69.00,54.70,8.30,199.90,67.40
6,Davis,Sacramento Valley,31/08/2001,243.00,0.21,0.00,0.69,14.80,87.70,52.60,68.50,89.00,33.00,62.00,55.00,5.10,122.20,67.10
6,Davis,Sacramento Valley,01/09/2001,244.00,0.21,0.00,0.72,14.50,90.10,53.50,71.00,95.00,25.00,56.00,54.50,3.90,94.90,65.20
6,Davis,Sacramento Valley,02/09/2001,245.00,0.24,0.00,0.73,12.80,94.00,56.60,74.80,76.00,17.00,44.00,51.20,4.60,112.10,67.30
6,Davis,Sacramento Valley,03/09/2001,246.00,0.24,0.00,0.73,12.00,95.00,56.90,74.90,82.00,16.00,41.00,49.40,4.40,106.30,68.00
6,Davis,Sacramento Valley,04/09/2001,247.00,0.24,0.00,0.73,12.00,96.20,57.30,73.70,80.00,14.00,42.00,49.30,5.50,132.80,68.00
6,Davis,Sacramento Valley,05/09/2001,248.00,0.21,0.00,0.73,12.90,87.80,55.30,69.40,88.00,27.00,53.00,51.40,4.90,118.90,67.80
6,Davis,Sacramento Valley,06/09/2001,249.00,0.29,0.00,0.73,7.00,92.10,57.10,74.00,68.00,10.00,24.00,35.30,7.60,184.20,67.20
6,Davis,Sacramento Valley,07/09/2001,250.00,0.22,0.00,0.72,9.30,94.30,51.70,72.20,68.00,12.00,35.00,42.70,4.30,103.40,66.70
6,Davis,Sacramento Valley,08/09/2001,251.00,0.20,0.00,0.70,12.40,87.90,50.80,68.00,84.00,26.00,53.00,50.20,4.60,111.00,66.90
6,Davis,Sacramento Valley,09/09/2001,252.00,0.20,0.00,0.69,13.10,81.20,51.20,66.00,84.00,37.00,60.00,51.70,6.10,147.80,66.60
6,Davis,Sacramento Valley,10/09/2001,253.00,0.19,0.00,0.71,12.90,81.00,54.10,66.80,82.00,37.00,57.00,51.20,4.70,113.30,66.40
6,Davis,Sacramento Valley,11/09/2001,254.00,0.14,0.00,0.49,13.80,84.30,56.70,67.40,84.00,34.00,60.00,53.20,4.30,104.10,66.10
6,Davis,Sacramento Valley,12/09/2001,255.00,0.20,0.00,0.70,14.00,81.10,53.50,64.90,--,--,--,--,5.60,--,62.90
6,Davis,Sacramento Valley,13/09/2001,256.00,0.17,0.00,0.70,13.70,86.00,50.80,66.90,90.00,32.00,61.00,52.90,3.30,78.50,64.60
6,Davis,Sacramento Valley,14/09/2001,257.00,0.20,0.00,0.69,13.90,92.50,56.80,73.40,78.00,28.00,49.00,53.30,3.50,85.00,66.10
6,Davis,Sacramento Valley,15/09/2001,258.00,0.19,0.00,0.70,13.90,88.30,53.70,68.10,88.00,26.00,59.00,53.30,4.60,112.10,66.50
6,Davis,Sacramento Valley,16/09/2001,259.00,0.18,0.00,0.70,14.30,81.20,54.20,65.30,94.00,43.00,67.00,54.20,5.30,128.20,63.80
6,Davis,Sacramento Valley,17/09/2001,260.00,0.17,0.00,0.70,14.00,86.00,49.70,67.00,88.00,36.00,62.00,53.50,3.90,93.10,65.10
6,Davis,Sacramento Valley,18/09/2001,261.00,0.17,0.00,0.68,13.90,85.90,53.10,66.70,87.00,35.00,62.00,53.30,4.30,103.10,65.60
6,Davis,Sacramento Valley,19/09/2001,262.00,0.17,0.00,0.67,13.70,89.00,51.50,68.30,86.00,32.00,58.00,53.00,3.90,94.90,65.80
6,Davis,Sacramento Valley,20/09/2001,263.00,0.17,0.00,0.70,13.40,89.10,51.30,66.90,88.00,26.00,60.00,52.40,4.10,98.50,65.70
6,Davis,Sacramento Valley,21/09/2001,264.00,0.18,0.00,0.72,12.40,87.70,46.80,66.60,95.00,26.00,56.00,50.30,3.60,86.40,61.70
6,Davis,Sacramento Valley,22/09/2001,265.00,0.16,0.00,0.63,12.30,90.80,51.00,68.50,85.00,26.00,52.00,50.00,3.30,80.60,63.70
6,Davis,Sacramento Valley,23/09/2001,266.00,0.15,0.00,0.56,11.40,85.90,50.70,67.20,79.00,22.00,50.00,48.00,4.00,97.30,64.10
6,Davis,Sacramento Valley,24/09/2001,267.00,0.11,0.00,0.48,13.50,78.70,48.80,64.60,94.00,39.00,65.00,52.60,4.30,103.40,63.60
6,Davis,Sacramento Valley,25/09/2001,268.00,0.15,0.00,0.71,14.80,78.20,56.20,65.00,94.00,40.00,70.00,55.00,4.80,115.90,63.80
6,Davis,Sacramento Valley,26/09/2001,269.00,0.15,0.00,0.71,14.70,86.60,51.50,68.30,93.00,33.00,62.00,54.80,2.80,67.70,64.20
6,Davis,Sacramento Valley,27/09/2001,270.00,0.17,0.00,0.67,13.30,80.20,53.70,65.40,91.00,34.00,62.00,52.20,6.10,146.60,64.60
6,Davis,Sacramento Valley,28/09/2001,271.00,0.16,0.00,0.71,10.00,80.50,47.00,63.00,88.00,27.00,51.00,44.70,3.90,94.70,63.20
6,Davis,Sacramento Valley,29/09/2001,272.00,0.20,0.00,0.73,10.20,91.70,50.50,70.50,70.00,17.00,40.00,45.00,5.00,120.70,62.90
6,Davis,Sacramento Valley,30/09/2001,273.00,0.19,0.00,0.72,10.50,95.60,50.80,73.10,76.00,17.00,38.00,45.90,3.60,86.60,63.40
6,Davis,Sacramento Valley,01/10/2001,274.00,0.21,0.00,0.70,10.60,102.70,60.00,78.90,83.00,12.00,31.00,46.00,4.40,106.30,64.20
6,Davis,Sacramento Valley,02/10/2001,275.00,0.19,0.00,0.71,12.50,102.60,52.40,76.50,90.00,14.00,40.00,50.60,3.20,78.30,62.60
6,Davis,Sacramento Valley,03/10/2001,276.00,0.16,0.00,0.71,13.20,97.10,54.20,72.80,80.00,19.00,48.00,51.90,2.80,68.60,64.20
6,Davis,Sacramento Valley,04/10/2001,277.00,0.16,0.00,0.70,13.10,81.70,52.60,65.40,82.00,40.00,61.00,51.70,6.00,143.90,64.40
6,Davis,Sacramento Valley,05/10/2001,278.00,0.13,0.00,0.67,12.60,73.90,50.30,60.80,88.00,49.00,69.00,50.70,6.00,144.20,63.40
6,Davis,Sacramento Valley,06/10/2001,279.00,0.12,0.00,0.67,12.70,74.90,48.20,60.20,91.00,47.00,71.00,50.80,4.50,109.00,62.80
6,Davis,Sacramento Valley,07/10/2001,280.00,0.12,0.00,0.66,12.70,75.40,46.80,60.50,91.00,47.00,71.00,50.90,3.70,89.40,62.50
6,Davis,Sacramento Valley,08/10/2001,281.00,0.12,0.00,0.65,12.60,77.90,49.30,62.30,90.00,41.00,65.00,50.60,3.10,75.80,62.50
6,Davis,Sacramento Valley,09/10/2001,282.00,0.22,0.00,0.72,5.90,80.20,52.00,65.90,72.00,12.00,27.00,31.30,9.10,220.70,61.90
6,Davis,Sacramento Valley,10/10/2001,283.00,0.16,0.00,0.70,6.50,84.10,46.30,65.80,62.00,14.00,30.00,33.40,3.80,90.70,60.80
6,Davis,Sacramento Valley,11/10/2001,284.00,0.15,0.00,0.57,9.80,80.50,51.10,66.10,74.00,22.00,45.00,44.00,5.10,122.40,61.20
6,Davis,Sacramento Valley,12/10/2001,285.00,0.33,0.00,0.70,6.40,88.30,62.70,74.40,29.00,14.00,22.00,33.10,14.80,356.10,60.90
6,Davis,Sacramento Valley,13/10/2001,286.00,0.19,0.00,0.71,8.50,89.80,52.60,71.70,57.00,18.00,32.00,40.50,6.00,144.20,61.10
6,Davis,Sacramento Valley,14/10/2001,287.00,0.14,0.00,0.64,8.60,89.20,48.60,67.70,70.00,17.00,37.00,40.70,2.90,69.90,61.10
6,Davis,Sacramento Valley,15/10/2001,288.00,0.12,0.00,0.59,9.50,86.90,48.80,66.30,66.00,24.00,43.00,43.10,2.10,51.10,60.80
6,Davis,Sacramento Valley,16/10/2001,289.00,0.13,0.00,0.55,10.70,82.30,51.80,64.90,72.00,23.00,51.00,46.30,5.10,124.30,61.00
6,Davis,Sacramento Valley,17/10/2001,290.00,0.11,0.00,0.60,11.50,78.00,52.30,63.00,75.00,33.00,59.00,48.20,3.80,90.60,61.00
6,Davis,Sacramento Valley,18/10/2001,291.00,0.15,0.00,0.70,8.70,85.20,44.80,63.60,79.00,19.00,43.00,41.00,3.70,89.40,60.20
6,Davis,Sacramento Valley,19/10/2001,292.00,0.11,0.00,0.58,9.60,82.20,44.20,63.50,93.00,24.00,48.00,43.50,2.40,57.90,57.50
6,Davis,Sacramento Valley,20/10/2001,293.00,0.12,0.00,0.63,9.30,80.50,46.20,61.20,77.00,20.00,50.00,42.70,4.20,100.80,58.80
6,Davis,Sacramento Valley,21/10/2001,294.00,0.10,0.00,0.69,10.60,71.50,46.00,56.50,88.00,43.00,68.00,46.10,3.30,80.70,58.70
6,Davis,Sacramento Valley,22/10/2001,295.00,0.10,0.00,0.67,10.70,78.50,42.70,59.30,90.00,32.00,62.00,46.40,2.20,52.30,58.50
6,Davis,Sacramento Valley,23/10/2001,296.00,0.18,0.00,0.70,8.40,75.40,48.80,62.90,84.00,20.00,43.00,39.90,8.50,205.70,58.60
6,Davis,Sacramento Valley,24/10/2001,297.00,0.20,0.00,0.70,4.50,80.10,54.20,65.00,35.00,12.00,21.00,24.70,8.50,204.20,57.90
6,Davis,Sacramento Valley,25/10/2001,298.00,0.12,0.00,0.60,5.80,78.80,47.10,61.20,54.00,18.00,31.00,30.60,3.30,78.70,57.30
6,Davis,Sacramento Valley,26/10/2001,299.00,0.11,0.00,0.10,10.20,81.10,32.00,65.10,71.00,24.00,48.00,45.00,4.50,109.40,58.20
6,Davis,Sacramento Valley,27/10/2001,300.00,0.09,0.00,0.52,11.40,70.20,52.90,59.80,83.00,48.00,65.00,48.10,5.10,122.20,57.60
6,Davis,Sacramento Valley,28/10/2001,301.00,0.05,0.00,0.38,12.40,67.70,51.40,59.50,92.00,53.00,71.00,50.20,4.40,106.50,57.50
6,Davis,Sacramento Valley,29/10/2001,302.00,0.05,0.01,0.36,12.80,68.60,56.40,62.00,88.00,54.00,67.00,51.00,2.70,64.50,58.10
6,Davis,Sacramento Valley,30/10/2001,303.00,0.03,0.42,0.32,15.40,66.30,53.90,59.20,95.00,75.00,90.00,56.10,8.10,195.60,58.20
6,Davis,Sacramento Valley,31/10/2001,304.00,0.08,0.00,0.69,12.70,69.90,47.90,57.50,97.00,52.00,79.00,50.90,2.10,51.40,57.90
6,Davis,Sacramento Valley,01/11/2001,305.00,0.08,0.00,0.65,12.20,68.80,45.50,55.70,97.00,54.00,81.00,49.80,2.80,68.40,57.20
6,Davis,Sacramento Valley,02/11/2001,306.00,0.09,0.00,0.68,11.70,71.00,45.30,56.40,98.00,46.00,75.00,48.60,3.60,86.20,56.80
6,Davis,Sacramento Valley,03/11/2001,307.00,0.10,0.00,0.68,10.60,75.40,47.00,58.60,91.00,34.00,63.00,46.10,2.90,70.70,56.60
6,Davis,Sacramento Valley,04/11/2001,308.00,0.10,0.00,0.68,10.00,80.20,45.40,60.40,88.00,27.00,56.00,44.60,3.20,77.70,56.30
6,Davis,Sacramento Valley,05/11/2001,309.00,0.09,0.00,0.65,11.00,75.20,43.80,58.40,92.00,36.00,66.00,47.20,3.70,88.10,56.40
6,Davis,Sacramento Valley,06/11/2001,310.00,0.07,0.00,0.56,11.20,68.40,45.50,56.00,90.00,47.00,73.00,47.50,4.40,106.10,56.30
6,Davis,Sacramento Valley,07/11/2001,311.00,0.12,0.00,0.63,7.30,71.20,41.40,54.60,86.00,27.00,50.00,36.40,5.70,137.10,55.10
6,Davis,Sacramento Valley,08/11/2001,312.00,0.10,0.00,0.60,7.20,73.80,41.20,55.30,79.00,25.00,48.00,36.20,4.20,102.00,54.20
6,Davis,Sacramento Valley,09/11/2001,313.00,0.06,0.00,0.53,8.70,72.40,41.20,55.70,76.00,39.00,58.00,41.00,2.00,48.70,54.10
6,Davis,Sacramento Valley,10/11/2001,314.00,0.06,0.23,0.43,11.00,70.20,46.10,57.70,95.00,39.00,67.00,46.90,3.20,78.10,54.40
6,Davis,Sacramento Valley,11/11/2001,315.00,0.04,0.17,0.33,16.30,68.10,56.80,61.80,96.00,73.00,86.00,57.70,7.10,170.70,56.00
6,Davis,Sacramento Valley,12/11/2001,316.00,0.00,0.94,0.07,14.20,60.60,51.20,56.40,96.00,86.00,91.00,54.00,6.70,161.30,56.20
6,Davis,Sacramento Valley,13/11/2001,317.00,0.03,0.00,0.29,13.10,60.00,50.80,55.30,97.00,75.00,88.00,51.80,5.50,133.10,55.50
6,Davis,Sacramento Valley,14/11/2001,318.00,0.05,0.02,0.58,15.10,68.50,53.10,59.60,97.00,72.00,87.00,55.60,2.30,56.40,56.40
6,Davis,Sacramento Valley,15/11/2001,319.00,0.04,0.00,0.42,14.70,65.10,52.40,58.90,96.00,71.00,87.00,54.90,1.90,45.80,57.30
6,Davis,Sacramento Valley,16/11/2001,320.00,0.02,0.00,0.28,14.60,63.80,50.70,57.00,98.00,81.00,92.00,54.60,4.30,103.10,56.70
6,Davis,Sacramento Valley,17/11/2001,321.00,0.06,0.00,0.56,12.90,64.10,47.90,55.60,97.00,66.00,85.00,51.20,3.20,78.40,56.80
6,Davis,Sacramento Valley,18/11/2001,322.00,0.05,0.00,0.58,11.50,63.80,44.80,53.50,96.00,67.00,82.00,48.20,2.90,70.40,55.50
6,Davis,Sacramento Valley,19/11/2001,323.00,0.03,0.00,0.33,13.20,61.80,48.10,55.80,97.00,76.00,87.00,51.90,4.30,104.80,55.40
6,Davis,Sacramento Valley,20/11/2001,324.00,0.03,0.00,0.33,14.20,67.40,53.10,58.80,94.00,73.00,84.00,54.00,4.90,118.30,55.90
6,Davis,Sacramento Valley,21/11/2001,325.00,0.00,0.21,0.12,14.90,59.50,55.40,57.30,97.00,89.00,93.00,55.30,7.10,172.20,56.30
6,Davis,Sacramento Valley,22/11/2001,326.00,0.07,0.00,0.47,12.10,65.20,49.80,58.20,97.00,52.00,73.00,49.60,7.60,184.40,56.20
6,Davis,Sacramento Valley,23/11/2001,327.00,0.04,0.00,0.30,9.20,55.60,47.00,50.40,90.00,60.00,73.00,42.30,5.90,141.30,55.10
6,Davis,Sacramento Valley,24/11/2001,328.00,0.07,0.61,0.51,10.30,60.20,45.50,52.20,95.00,58.00,78.00,45.40,13.50,326.10,53.80
6,Davis,Sacramento Valley,25/11/2001,329.00,0.04,0.00,0.48,8.40,55.60,41.00,46.70,92.00,59.00,78.00,40.20,4.50,109.70,52.70
6,Davis,Sacramento Valley,26/11/2001,330.00,0.06,0.00,0.64,8.10,54.80,34.80,44.40,98.00,64.00,82.00,39.10,6.80,163.70,51.60
6,Davis,Sacramento Valley,27/11/2001,331.00,0.07,0.00,0.72,6.40,54.40,39.30,45.30,83.00,43.00,62.00,33.00,8.20,199.10,50.70
6,Davis,Sacramento Valley,28/11/2001,332.00,0.02,0.46,0.15,8.70,49.30,42.20,45.30,92.00,71.00,84.00,40.80,8.80,212.50,50.20
6,Davis,Sacramento Valley,29/11/2001,333.00,0.04,0.08,0.46,10.00,58.70,43.60,48.30,92.00,74.00,86.00,44.40,9.20,221.00,49.50
6,Davis,Sacramento Valley,30/11/2001,334.00,0.04,0.03,0.56,9.80,54.90,45.70,49.40,92.00,69.00,82.00,43.90,3.60,86.30,50.80
6,Davis,Sacramento Valley,01/12/2001,335.00,0.01,0.69,0.12,10.80,50.70,47.40,49.10,95.00,83.00,91.00,46.60,12.90,311.90,50.40
6,Davis,Sacramento Valley,02/12/2001,336.00,0.05,1.31,0.37,10.50,58.70,44.80,50.60,94.00,65.00,84.00,45.80,13.20,318.80,49.30
6,Davis,Sacramento Valley,03/12/2001,337.00,0.05,0.03,0.58,9.20,55.80,42.00,47.60,93.00,64.00,82.00,42.40,6.80,163.80,49.40
